,seq,is_true,is_ignore,crop_path,original_path,x0,x1,y0,y1,col
1180,0,False,False,..\cropped_images\bremen_000148_000019_rF_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000148_000019_leftImg8bit.png,1292,1312,224,258,r
1181,1,False,False,..\cropped_images\bremen_000148_000019_rF_00001.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000148_000019_leftImg8bit.png,650,670,452,486,r
1182,2,True,False,..\cropped_images\bremen_000148_000019_rT_00002.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000148_000019_leftImg8bit.png,1287,1337,208,325,r
1183,0,True,False,..\cropped_images\bremen_000150_000019_rT_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000150_000019_leftImg8bit.png,1010,1030,244,278,r
1184,1,True,False,..\cropped_images\bremen_000150_000019_rT_00001.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000150_000019_leftImg8bit.png,826,846,250,284,r
1185,2,True,False,..\cropped_images\bremen_000150_000019_rT_00002.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000150_000019_leftImg8bit.png,638,658,256,290,r
1186,3,True,False,..\cropped_images\bremen_000150_000019_rT_00003.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000150_000019_leftImg8bit.png,454,474,394,428,r
1187,4,False,False,..\cropped_images\bremen_000150_000019_rF_00004.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000150_000019_leftImg8bit.png,788,808,460,494,r
1188,5,False,False,..\cropped_images\bremen_000150_000019_rF_00005.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000150_000019_leftImg8bit.png,708,728,462,496,r
1189,6,False,False,..\cropped_images\bremen_000150_000019_rF_00006.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000150_000019_leftImg8bit.png,544,564,472,506,r
1190,7,False,False,..\cropped_images\bremen_000150_000019_rF_00007.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000150_000019_leftImg8bit.png,490,510,474,508,r
1191,8,False,False,..\cropped_images\bremen_000150_000019_rF_00008.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000150_000019_leftImg8bit.png,1315,1365,420,537,r
1192,9,False,False,..\cropped_images\bremen_000150_000019_rF_00009.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000150_000019_leftImg8bit.png,1321,1363,413,515,r
1193,0,False,True,..\cropped_images\bremen_000153_000019_rF_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000153_000019_leftImg8bit.png,1214,1234,24,58,r
1194,1,False,False,..\cropped_images\bremen_000153_000019_rF_00001.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000153_000019_leftImg8bit.png,92,112,492,526,r
1195,2,False,False,..\cropped_images\bremen_000153_000019_rF_00002.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000153_000019_leftImg8bit.png,376,396,496,530,r
1196,3,True,False,..\cropped_images\bremen_000153_000019_gT_00003.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000153_000019_leftImg8bit.png,1206,1233,0,40,g
1197,4,True,False,..\cropped_images\bremen_000153_000019_gT_00004.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000153_000019_leftImg8bit.png,1204,1231,0,56,g
1198,5,True,False,..\cropped_images\bremen_000153_000019_gT_00005.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000153_000019_leftImg8bit.png,1774,1801,242,298,g
1199,6,False,True,..\cropped_images\bremen_000153_000019_gF_00006.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000153_000019_leftImg8bit.png,452,479,252,308,g
1200,7,False,False,..\cropped_images\bremen_000153_000019_rF_00007.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000153_000019_leftImg8bit.png,83,133,480,597,r
1201,8,True,False,..\cropped_images\bremen_000153_000019_gT_00008.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000153_000019_leftImg8bit.png,1202,1248,0,60,g
1202,9,True,False,..\cropped_images\bremen_000153_000019_gT_00009.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000153_000019_leftImg8bit.png,450,496,200,316,g
1203,10,False,False,..\cropped_images\bremen_000153_000019_rF_00010.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000153_000019_leftImg8bit.png,361,403,485,587,r
1204,0,False,False,..\cropped_images\bremen_000171_000019_rF_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000171_000019_leftImg8bit.png,276,296,304,338,r
1205,1,True,False,..\cropped_images\bremen_000171_000019_gT_00001.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000171_000019_leftImg8bit.png,840,867,104,160,g
1206,2,True,False,..\cropped_images\bremen_000171_000019_gT_00002.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000171_000019_leftImg8bit.png,1154,1181,308,364,g
1207,3,True,False,..\cropped_images\bremen_000171_000019_rT_00003.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000171_000019_leftImg8bit.png,271,321,292,409,r
1208,0,True,False,..\cropped_images\bremen_000176_000019_rT_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000176_000019_leftImg8bit.png,1138,1158,338,372,r
1209,1,False,False,..\cropped_images\bremen_000176_000019_rF_00001.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000176_000019_leftImg8bit.png,1052,1072,404,438,r
1210,2,False,False,..\cropped_images\bremen_000176_000019_rF_00002.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000176_000019_leftImg8bit.png,1116,1136,404,438,r
1211,3,False,False,..\cropped_images\bremen_000176_000019_rF_00003.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000176_000019_leftImg8bit.png,1164,1184,434,468,r
1212,4,False,False,..\cropped_images\bremen_000176_000019_rF_00004.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000176_000019_leftImg8bit.png,926,946,444,478,r
1213,5,False,False,..\cropped_images\bremen_000176_000019_rF_00005.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000176_000019_leftImg8bit.png,1058,1078,444,478,r
1214,6,True,False,..\cropped_images\bremen_000176_000019_gT_00006.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000176_000019_leftImg8bit.png,984,1011,288,344,g
1215,7,True,False,..\cropped_images\bremen_000176_000019_rT_00007.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000176_000019_leftImg8bit.png,1127,1177,324,441,r
1216,0,False,False,..\cropped_images\bremen_000179_000019_rF_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000179_000019_leftImg8bit.png,1458,1478,498,532,r
1217,1,False,False,..\cropped_images\bremen_000179_000019_rF_00001.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000179_000019_leftImg8bit.png,1450,1470,520,554,r
1218,2,False,False,..\cropped_images\bremen_000179_000019_rF_00002.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000179_000019_leftImg8bit.png,1668,1688,530,564,r
1219,3,False,False,..\cropped_images\bremen_000179_000019_gF_00003.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000179_000019_leftImg8bit.png,396,423,198,254,g
1220,4,False,False,..\cropped_images\bremen_000179_000019_rF_00004.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000179_000019_leftImg8bit.png,1447,1497,508,625,r
1221,5,False,False,..\cropped_images\bremen_000179_000019_rF_00005.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000179_000019_leftImg8bit.png,1655,1705,516,633,r
1222,6,False,False,..\cropped_images\bremen_000179_000019_rF_00006.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000179_000019_leftImg8bit.png,1441,1483,501,603,r
1223,0,False,False,..\cropped_images\bremen_000183_000019_rF_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000183_000019_leftImg8bit.png,494,514,234,268,r
1224,0,False,False,..\cropped_images\bremen_000186_000019_gF_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000186_000019_leftImg8bit.png,750,796,0,100,g
1225,0,False,False,..\cropped_images\bremen_000196_000019_rF_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000196_000019_leftImg8bit.png,1258,1278,422,456,r
1226,1,False,False,..\cropped_images\bremen_000196_000019_rF_00001.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000196_000019_leftImg8bit.png,1122,1142,426,460,r
1227,2,False,False,..\cropped_images\bremen_000196_000019_rF_00002.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000196_000019_leftImg8bit.png,964,984,434,468,r
1228,3,False,False,..\cropped_images\bremen_000196_000019_rF_00003.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000196_000019_leftImg8bit.png,1072,1092,434,468,r
1229,4,False,False,..\cropped_images\bremen_000196_000019_rF_00004.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000196_000019_leftImg8bit.png,1407,1457,468,585,r
1230,0,False,False,..\cropped_images\bremen_000202_000019_rF_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000202_000019_leftImg8bit.png,1482,1502,442,476,r
1231,1,False,False,..\cropped_images\bremen_000202_000019_rF_00001.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000202_000019_leftImg8bit.png,1660,1680,466,500,r
1232,2,False,False,..\cropped_images\bremen_000202_000019_rF_00002.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000202_000019_leftImg8bit.png,1684,1704,500,534,r
1233,0,False,True,..\cropped_images\bremen_000210_000019_rF_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000210_000019_leftImg8bit.png,1332,1352,290,324,r
1234,1,True,False,..\cropped_images\bremen_000210_000019_rT_00001.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000210_000019_leftImg8bit.png,587,637,288,405,r
1235,2,True,False,..\cropped_images\bremen_000210_000019_rT_00002.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000210_000019_leftImg8bit.png,1368,1388,330,364,r
1236,3,False,False,..\cropped_images\bremen_000210_000019_rF_00003.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000210_000019_leftImg8bit.png,1995,2045,328,445,r
1237,4,True,False,..\cropped_images\bremen_000210_000019_rT_00004.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000210_000019_leftImg8bit.png,640,660,346,380,r
1238,5,False,False,..\cropped_images\bremen_000210_000019_rF_00005.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000210_000019_leftImg8bit.png,1166,1186,346,380,r
1239,6,False,False,..\cropped_images\bremen_000210_000019_rF_00006.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000210_000019_leftImg8bit.png,2000,2020,364,398,r
1240,7,False,False,..\cropped_images\bremen_000210_000019_rF_00007.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000210_000019_leftImg8bit.png,796,816,380,414,r
1241,8,False,False,..\cropped_images\bremen_000210_000019_rF_00008.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000210_000019_leftImg8bit.png,2000,2020,418,452,r
1242,9,False,False,..\cropped_images\bremen_000210_000019_gF_00009.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000210_000019_leftImg8bit.png,1172,1199,322,378,g
1243,10,True,False,..\cropped_images\bremen_000210_000019_rT_00010.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000210_000019_leftImg8bit.png,1323,1373,280,397,r
1244,11,False,False,..\cropped_images\bremen_000210_000019_rF_00011.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000210_000019_leftImg8bit.png,1987,2037,400,517,r
1245,12,False,False,..\cropped_images\bremen_000210_000019_rF_00012.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000210_000019_leftImg8bit.png,1169,1211,357,459,r
1246,0,False,False,..\cropped_images\bremen_000219_000019_rF_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000219_000019_leftImg8bit.png,1568,1588,480,514,r
1247,0,False,False,..\cropped_images\bremen_000220_000019_rF_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000220_000019_leftImg8bit.png,1456,1476,164,198,r
1248,1,False,False,..\cropped_images\bremen_000220_000019_rF_00001.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000220_000019_leftImg8bit.png,8,28,204,238,r
1249,2,True,False,..\cropped_images\bremen_000220_000019_rT_00002.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000220_000019_leftImg8bit.png,1526,1546,294,328,r
1250,3,False,True,..\cropped_images\bremen_000220_000019_rF_00003.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000220_000019_leftImg8bit.png,112,132,328,362,r
1251,4,False,False,..\cropped_images\bremen_000220_000019_rF_00004.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000220_000019_leftImg8bit.png,746,766,456,490,r
1252,5,True,False,..\cropped_images\bremen_000220_000019_rT_00005.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000220_000019_leftImg8bit.png,1457,1499,149,251,r
1253,6,True,False,..\cropped_images\bremen_000220_000019_rT_00006.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000220_000019_leftImg8bit.png,17,59,189,291,r
1254,7,False,False,..\cropped_images\bremen_000220_000019_gF_00007.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000220_000019_leftImg8bit.png,250,300,0,114,g
1255,0,False,False,..\cropped_images\bremen_000222_000019_rF_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000222_000019_leftImg8bit.png,1571,1621,436,553,r
1256,1,False,False,..\cropped_images\bremen_000222_000019_rF_00001.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000222_000019_leftImg8bit.png,1905,1947,453,555,r
1257,0,False,True,..\cropped_images\bremen_000223_000019_rF_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000223_000019_leftImg8bit.png,1248,1268,342,376,r
1258,1,True,False,..\cropped_images\bremen_000223_000019_rT_00001.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000223_000019_leftImg8bit.png,744,764,348,382,r
1259,2,False,False,..\cropped_images\bremen_000223_000019_rF_00002.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000223_000019_leftImg8bit.png,1526,1546,480,514,r
1260,3,False,False,..\cropped_images\bremen_000223_000019_rF_00003.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000223_000019_leftImg8bit.png,1548,1568,480,514,r
1261,4,True,False,..\cropped_images\bremen_000223_000019_rT_00004.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000223_000019_leftImg8bit.png,739,789,336,453,r
1262,0,False,True,..\cropped_images\bremen_000230_000019_rF_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000230_000019_leftImg8bit.png,650,670,346,380,r
1263,0,False,False,..\cropped_images\bremen_000232_000019_rF_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000232_000019_leftImg8bit.png,736,756,358,392,r
1264,1,False,False,..\cropped_images\bremen_000232_000019_rF_00001.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000232_000019_leftImg8bit.png,620,640,366,400,r
1265,0,True,False,..\cropped_images\bremen_000239_000019_rT_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000239_000019_leftImg8bit.png,396,416,264,298,r
1266,1,False,False,..\cropped_images\bremen_000239_000019_rF_00001.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000239_000019_leftImg8bit.png,1504,1524,416,450,r
1267,2,False,False,..\cropped_images\bremen_000239_000019_rF_00002.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000239_000019_leftImg8bit.png,1480,1500,442,476,r
1268,3,False,False,..\cropped_images\bremen_000239_000019_rF_00003.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000239_000019_leftImg8bit.png,1158,1178,448,482,r
1269,0,False,False,..\cropped_images\bremen_000245_000019_gF_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000245_000019_leftImg8bit.png,1616,1643,458,514,g
1270,0,True,False,..\cropped_images\bremen_000251_000019_rT_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000251_000019_leftImg8bit.png,1028,1048,302,336,r
1271,1,True,False,..\cropped_images\bremen_000251_000019_rT_00001.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000251_000019_leftImg8bit.png,1150,1170,386,420,r
1272,2,False,False,..\cropped_images\bremen_000251_000019_rF_00002.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000251_000019_leftImg8bit.png,1082,1102,426,460,r
1273,3,False,False,..\cropped_images\bremen_000251_000019_rF_00003.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000251_000019_leftImg8bit.png,1062,1082,440,474,r
1274,4,False,False,..\cropped_images\bremen_000251_000019_rF_00004.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000251_000019_leftImg8bit.png,1102,1122,440,474,r
1275,0,False,False,..\cropped_images\bremen_000254_000019_rF_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000254_000019_leftImg8bit.png,864,884,426,460,r
1276,1,False,False,..\cropped_images\bremen_000254_000019_rF_00001.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000254_000019_leftImg8bit.png,1108,1128,446,480,r
1277,2,True,False,..\cropped_images\bremen_000254_000019_gT_00002.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000254_000019_leftImg8bit.png,1008,1035,346,402,g
1278,3,False,False,..\cropped_images\bremen_000254_000019_gF_00003.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000254_000019_leftImg8bit.png,832,859,376,432,g
1279,4,False,False,..\cropped_images\bremen_000254_000019_rF_00004.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000254_000019_leftImg8bit.png,855,905,404,521,r
1280,0,False,False,..\cropped_images\bremen_000255_000019_rF_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000255_000019_leftImg8bit.png,1442,1462,410,444,r
